"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
56.6445637470805,0.947917238223585,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
56.9195373575032,0.945070538678241,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
57.194510967926,0.943027964426379,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
57.4694845783487,0.941245354888876,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
57.7444581887714,0.939351685171213,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
58.0194317991941,0.937918425354233,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
58.2944054096168,0.937621063096098,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
58.5693790200396,0.9368586172609,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
58.8443526304623,0.935891301875305,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
59.119326240885,0.935323282247473,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
59.3942998513077,0.934492433734817,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
59.6692734617304,0.933142022026723,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
59.9442470721532,0.931410299521248,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
60.2192206825759,0.929127188994457,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
60.4941942929986,0.926871953750382,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
60.7691679034213,0.923873840553987,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
61.044141513844,0.920319912723062,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
61.3191151242668,0.916124096828679,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
61.5940887346895,0.912221042537758,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
61.8690623451122,0.908723769661,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
62.1440359555349,0.905645709255964,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
62.4190095659577,0.903451778131699,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
62.6939831763804,0.902187845007837,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
62.9689567868031,0.900858061387951,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
63.2439303972258,0.899117451680032,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
63.5189040076485,0.897097993998432,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
63.7938776180713,0.895679113588904,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
64.068851228494,0.894277087969037,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
64.3438248389167,0.892838063066569,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
64.6187984493394,0.891448013540315,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
64.8937720597621,0.89025515337566,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
65.1687456701849,0.889458258363005,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
65.4437192806076,0.890243560451498,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
65.7186928910303,0.891485598263055,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
